"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1312958012227641346","x1381804423890960385",2021-04-13 03:00:21,"LakerJoseph824","Some say Jordan is the GOAT or LeBron but KOBE BEAN BRYANT WILL be MY GOAT <U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410><U+0001F410>","Twitter for iPhone",165,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LakerJoseph824/status/1381804423890960385","Joseph Lunar <U+0001F49C><U+0001F49B><U+0001F3F3><U+FE0F><U+200D><U+0001F308><U+0001F308>","Buena Park, CA","23 <U+264F><U+FE0F> Nov 4th , OC<U+0001F34A>, GTO<U+0001F1F2><U+0001F1FD> <U+0001F353> #lakeshow He/him/his KOBE BEAN BRYANT IS THE MF GOAT <U+0001F410>",,FALSE,633,936,1,14051,63685,2020-10-05 03:29:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/1312958012227641346/1617251307",,"http://pbs.twimg.com/profile_images/1381350724097900544/jTE8LFAP_normal.jpg"
"x1312958012227641346","x1380915255694397440",2021-04-10 16:07:07,"LakerJoseph824","Nobody will beat Kobe Bean Bryant as GOAT of Basketball <U+0001F3C0> https://t.co/WkFi4koPPs","Twitter for iPhone",57,,,,TRUE,FALSE,0,0,,,,,"twitter.com/DevInTheLab/st…","https://t.co/WkFi4koPPs","https://twitter.com/DevInTheLab/status/1380748010510905346",,,,,,,,,,,"en","x1380748010510905346","Who is our next Kobe...or Lebron.....jordan....I don’t see it right now",2021-04-10 05:02:33,"Twitter for iPhone",7717,487,"x159684238","DevInTheLab","IN THE LAB",62447,704,54511,"United States","Official Twitter account of Devin Williams, Producer at TEN000HOURS | IN THE LAB Training | @inthelabbrand | @inthelabgaming | Text Me +1 (310) 359-0521",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LakerJoseph824/status/1380915255694397440","Joseph Lunar <U+0001F49C><U+0001F49B><U+0001F3F3><U+FE0F><U+200D><U+0001F308><U+0001F308>","Buena Park, CA","23 <U+264F><U+FE0F> Nov 4th , OC<U+0001F34A>, GTO<U+0001F1F2><U+0001F1FD> <U+0001F353> #lakeshow He/him/his KOBE BEAN BRYANT IS THE MF GOAT <U+0001F410>",,FALSE,633,936,1,14051,63685,2020-10-05 03:29:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/1312958012227641346/1617251307",,"http://pbs.twimg.com/profile_images/1381350724097900544/jTE8LFAP_normal.jpg"
"x1056358140629835776","x1381774447099666441",2021-04-13 01:01:14,"craneceo1","I recently said that if Lebron 3 peats with the Lakers he’d be my Goat. 

I wholeheartedly stand by that.

To be fair, with respect to Kobe Bryant (my personal goat). He’d have to had won in 04 and 08 to be the GOAT. Those were the two hurdles Jordan would’ve won both series.","Twitter for iPhone",276,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/craneceo1/status/1381774447099666441","Heartbreak Hollo <U+0001F339><U+0001F339><U+0001F339>","Chicago, IL","Crane Financial LLC CEO. https://t.co/RD3OFYklpd IG: CraneCEO","https://t.co/EZncWkpIwm",FALSE,647,511,0,25237,8215,2018-10-28 01:33:01,FALSE,"https://t.co/EZncWkpIwm","https://linktr.ee/craneinc/",,"https://pbs.twimg.com/profile_banners/1056358140629835776/1540690599",,"http://pbs.twimg.com/profile_images/1369759450484142081/gi_gHcna_normal.jpg"
"x2835291601","x1381733401430945792",2021-04-12 22:18:08,"JeevenMahil","Kobe Bryant will always be the GOAT https://t.co/5FYZWnhElt","Twitter for iPhone",35,,,,FALSE,FALSE,1,0,,,,,,,,"http://pbs.twimg.com/tweet_video_thumb/EyznNAdUYAA71zj.jpg","https://t.co/5FYZWnhElt","https://twitter.com/JeevenMahil/status/1381733401430945792/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EyznNAdUYAA71zj.jpg","https://t.co/5FYZWnhElt","https://twitter.com/JeevenMahil/status/1381733401430945792/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JeevenMahil/status/1381733401430945792","jeeven","celebrating Lakers' title","@lakers <U+0001F3C6>x17 / @49ers <U+0001F3C6>x5 / ovoxo <U+0001F989>",,FALSE,442,446,1,14245,98590,2014-09-28 16:43:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/2835291601/1602469842","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1358727638139899904/xGpUBiiX_normal.jpg"
"x1336718163187290113","x1381733357315358723",2021-04-12 22:17:58,"DrAlphaVelez","Kobe THE GOAT Bryant 

That's all, that's the tweet","Twitter for Android",51,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DrAlphaVelez/status/1381733357315358723","The One and Only <U+0001F43A>","Yo mama's house","Extremely controversial, and I don't give two fucks about how you feel about it <U+0001F525><U+0001F525><U+0001F525>",,FALSE,54,29,0,6598,5282,2020-12-09 17:03:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/1336718163187290113/1610331780",,"http://pbs.twimg.com/profile_images/1378516855204294660/27ErvAI__normal.jpg"
"x25956764","x1381720590843777034",2021-04-12 21:27:14,"ScoopB","Kobe Bryant the GOAT!!!! https://t.co/bqmmyIw4Oj","Twitter for iPhone",24,,,,TRUE,FALSE,20,5,,,,,"twitter.com/bovadaofficial…","https://t.co/bqmmyIw4Oj","https://twitter.com/bovadaofficial/status/1381609850325630979",,,,,,,,,,,"en","x1381609850325630979","On this day in 2013, Kobe gave us one of the gutsiest sports moments:
He tore his achilles and then came back in to make both free throws before leaving the game! <U+0001F40D><U+0001F410>

 https://t.co/td3PvCkrML",2021-04-12 14:07:12,"Twitter for iPhone",39,13,"x827245945884643333","BovadaOfficial","Bovada",38788,507,22802,"","Not Only The <U+0001F30E>’s Best Online Sportsbook <U+0001F3C0>, Casino <U+0001F3B0> & Poker Room<U+2666><U+FE0F>, But Also Your Home for Breaking Lines <U+0001F4C8>, Entertainment <U+0001F923> & LIVE SPORTS ACTION <U+0001F3C8> #BTC",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ScoopB/status/1381720590843777034","<U+0001F451> Brandon ‘Scoop B’ Robinson <U+0001F4CD>","GLOBAL ","#CURATOROFCULTURE - NBA Insider","https://t.co/73A2kvivar",FALSE,30981,4702,358,43575,91082,2009-03-23 05:01:25,TRUE,"https://t.co/73A2kvivar","https://society6.com/hashtagcredentialed",,"https://pbs.twimg.com/profile_banners/25956764/1616378208","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1373810023571329027/_i86sZj0_normal.jpg"
"x1336949729016442880","x1381562015387320325",2021-04-12 10:57:07,"kobethaddd","@FrankbyXmas Idc what you say. KOBE BRYANT IS THE GOAT","Twitter for Android",41,"x1381543002439491591","x1153125612724162560","FrankbyXmas",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1153125612724162560","FrankbyXmas","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kobethaddd/status/1381562015387320325","Kobe Thaddey","","Father, Husband and follower of God
anything else is second.
Kobe Bryant fanatic, Mamba Army.
MAMBA FOREVER",,FALSE,27,105,1,3447,3634,2020-12-10 08:24:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/1336949729016442880/1610627258",,"http://pbs.twimg.com/profile_images/1336953124871753729/KQsBW8vF_normal.jpg"
"x725707645424799744","x1381545382451277826",2021-04-12 09:51:01,"CarrotTop696969","Kobe Bryant better quit trying to think he GOAT 'cause he aint I AM I IS BEST","Cheap Bots, Done Quick!",77,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CarrotTop696969/status/1381545382451277826","Carrot BACK ON Top","","I'm a great comedian",,FALSE,44,7,2,13113,72,2016-04-28 15:26:00,FALSE,,,,,,"http://pbs.twimg.com/profile_images/725708154705584128/iRoJnbN2_normal.jpg"
"x725707645424799744","x1380095332818780163",2021-04-08 09:49:02,"CarrotTop696969","Kobe Bryant better quit trying to think he GOAT 'cause he aint I AM I IS BEST","Cheap Bots, Done Quick!",77,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CarrotTop696969/status/1380095332818780163","Carrot BACK ON Top","","I'm a great comedian",,FALSE,44,7,2,13113,72,2016-04-28 15:26:00,FALSE,,,,,,"http://pbs.twimg.com/profile_images/725708154705584128/iRoJnbN2_normal.jpg"
"x725707645424799744","x1379279967234764802",2021-04-06 03:49:04,"CarrotTop696969","Kobe Bryant better quit trying to think he GOAT 'cause he aint I AM I IS BEST","Cheap Bots, Done Quick!",77,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CarrotTop696969/status/1379279967234764802","Carrot BACK ON Top","","I'm a great comedian",,FALSE,44,7,2,13113,72,2016-04-28 15:26:00,FALSE,,,,,,"http://pbs.twimg.com/profile_images/725708154705584128/iRoJnbN2_normal.jpg"
